IDN: HEWLETT-PACKARD,34420A,0,9.0-5.0-2.0
 
Nr.      Date                   Data_on_Ch_1_[V]   Data_on_Ch_2_[V]   
2566     2017-10-13 14:23:39    +1.01910000E+00    +8.52940000E-01    
2567     2017-10-13 14:23:40    +1.01970000E+00    +9.27760000E-01    
2568     2017-10-13 14:23:41    +1.01910000E+00    +9.64440000E-01    
2569     2017-10-13 14:23:45    +1.01850000E+00    +1.10323000E+00    
2570     2017-10-13 14:23:46    +1.01850000E+00    +9.84550000E-01    
2571     2017-10-13 14:23:48    +1.01800000E+00    +1.07226000E+00    
2572     2017-10-13 14:23:49    +1.01910000E+00    +9.22280000E-01    
2573     2017-10-13 14:23:50    +1.01910000E+00    +1.10368000E+00    
2574     2017-10-13 14:23:51    +1.01850000E+00    +1.07192000E+00    
2575     2017-10-13 14:23:52    +1.01970000E+00    +1.06740000E+00    
2576     2017-10-13 14:23:53    +1.01850000E+00    +1.07158000E+00    
2577     2017-10-13 14:23:55    +1.01970000E+00    +8.51580000E-01    
2578     2017-10-13 14:23:56    +1.01740000E+00    +1.04694000E+00    
2579     2017-10-13 14:23:57    +1.01850000E+00    +1.09905000E+00    
2580     2017-10-13 14:23:58    +1.01910000E+00    +8.72260000E-01    
2581     2017-10-13 14:23:59    +1.01910000E+00    +1.02976000E+00    
2582     2017-10-13 14:24:00    +1.02020000E+00    +1.07639000E+00    
2583     2017-10-13 14:24:02    +1.01850000E+00    +1.06327000E+00    
2584     2017-10-13 14:24:03    +1.01970000E+00    +1.03395000E+00    
2585     2017-10-13 14:24:04    +1.01850000E+00    +8.46440000E-01    
2586     2017-10-13 14:24:05    +1.01910000E+00    +9.24820000E-01    
2587     2017-10-13 14:24:09    +1.01800000E+00    +9.55850000E-01    
2588     2017-10-13 14:24:11    +1.02020000E+00    +1.10826000E+00    
2589     2017-10-13 14:24:12    +1.01970000E+00    +1.07379000E+00    
2590     2017-10-13 14:24:13    +1.01850000E+00    +8.68870000E-01    
2591     2017-10-13 14:24:14    +1.01800000E+00    +1.09244000E+00    
2592     2017-10-13 14:24:15    +1.01850000E+00    +9.94270000E-01    
2593     2017-10-13 14:24:16    +1.01800000E+00    +1.04790000E+00    
2594     2017-10-13 14:24:18    +1.01850000E+00    +9.38670000E-01    
2595     2017-10-13 14:24:19    +1.01850000E+00    +1.03101000E+00    
2596     2017-10-13 14:24:20    +1.01850000E+00    +9.95910000E-01    
2597     2017-10-13 14:24:21    +1.01910000E+00    +8.82490000E-01    
2598     2017-10-13 14:24:22    +1.01850000E+00    +9.67370000E-01    
2599     2017-10-13 14:24:24    +1.02020000E+00    +9.27760000E-01    
2600     2017-10-13 14:24:25    +1.01910000E+00    +1.07237000E+00    
2601     2017-10-13 14:24:26    +1.01850000E+00    +1.04412000E+00    
2602     2017-10-13 14:24:27    +1.01970000E+00    +8.70060000E-01    
2603     2017-10-13 14:24:28    +1.01910000E+00    +1.00043000E+00    
2604     2017-10-13 14:24:29    +1.01910000E+00    +9.03350000E-01    
2605     2017-10-13 14:24:34    +1.01850000E+00    +1.09306000E+00    
2606     2017-10-13 14:24:35    +1.01910000E+00    +1.07181000E+00    
2607     2017-10-13 14:24:36    +1.01850000E+00    +9.71560000E-01    
2608     2017-10-13 14:24:37    +1.01970000E+00    +9.34090000E-01    
2609     2017-10-13 14:24:38    +1.01800000E+00    +9.89190000E-01    
2610     2017-10-13 14:24:40    +1.01740000E+00    +8.89220000E-01    
2611     2017-10-13 14:24:41    +1.01800000E+00    +1.11640000E+00    
2612     2017-10-13 14:24:42    +1.01850000E+00    +8.68250000E-01    
2613     2017-10-13 14:24:43    +1.01970000E+00    +1.04101000E+00    
2614     2017-10-13 14:24:45    +1.01800000E+00    +1.02948000E+00    
2615     2017-10-13 14:24:46    +1.01850000E+00    +1.06429000E+00    
2616     2017-10-13 14:24:47    +1.01850000E+00    +9.94270000E-01    
2617     2017-10-13 14:24:48    +1.01970000E+00    +9.91280000E-01    
2618     2017-10-13 14:24:49    +1.01850000E+00    +8.82940000E-01    
2619     2017-10-13 14:24:51    +1.01970000E+00    +9.30130000E-01    
2620     2017-10-13 14:24:52    +1.01850000E+00    +1.07932000E+00    
2621     2017-10-13 14:24:53    +1.01850000E+00    +8.70510000E-01    
2622     2017-10-13 14:24:54    +1.01970000E+00    +9.16230000E-01    
2623     2017-10-13 14:24:58    +1.01970000E+00    +9.24140000E-01    
2624     2017-10-13 14:25:00    +1.01910000E+00    +8.94760000E-01    
2625     2017-10-13 14:25:01    +1.01800000E+00    +1.09430000E+00    
2626     2017-10-13 14:25:02    +1.01970000E+00    +9.67490000E-01    
2627     2017-10-13 14:25:03    +1.01850000E+00    +1.08328000E+00    
2628     2017-10-13 14:25:04    +1.01850000E+00    +1.06650000E+00    
2629     2017-10-13 14:25:06    +1.01850000E+00    +8.51130000E-01    
2630     2017-10-13 14:25:07    +1.01850000E+00    +8.99840000E-01    
2631     2017-10-13 14:25:08    +1.01800000E+00    +9.17930000E-01    
2632     2017-10-13 14:25:09    +1.01850000E+00    +9.36970000E-01    
2633     2017-10-13 14:25:11    +1.01850000E+00    +9.45560000E-01    
2634     2017-10-13 14:25:12    +1.01910000E+00    +1.12521000E+00    
2635     2017-10-13 14:25:13    +1.01910000E+00    +9.72290000E-01    
2636     2017-10-13 14:25:14    +1.01850000E+00    +8.83340000E-01    
2637     2017-10-13 14:25:15    +1.01800000E+00    +9.09340000E-01    
2638     2017-10-13 14:25:17    +1.01850000E+00    +1.06932000E+00    
2639     2017-10-13 14:25:18    +1.01970000E+00    +8.78420000E-01    
2640     2017-10-13 14:25:19    +1.01970000E+00    +1.09752000E+00    
2641     2017-10-13 14:25:23    +1.01850000E+00    +8.74750000E-01    
2642     2017-10-13 14:25:24    +1.01970000E+00    +1.05757000E+00    
2643     2017-10-13 14:25:26    +1.01970000E+00    +8.64520000E-01    
2644     2017-10-13 14:25:27    +1.01910000E+00    +1.07215000E+00    
2645     2017-10-13 14:25:28    +1.01970000E+00    +1.06621000E+00    
2646     2017-10-13 14:25:29    +1.01970000E+00    +1.05870000E+00    
2647     2017-10-13 14:25:30    +1.01910000E+00    +1.04926000E+00    
2648     2017-10-13 14:25:32    +1.01800000E+00    +1.05966000E+00    
2649     2017-10-13 14:25:33    +1.01910000E+00    +8.63790000E-01    
2650     2017-10-13 14:25:34    +1.01800000E+00    +1.11171000E+00    
2651     2017-10-13 14:25:35    +1.01910000E+00    +8.66160000E-01    
2652     2017-10-13 14:25:37    +1.01850000E+00    +1.10091000E+00    
2653     2017-10-13 14:25:38    +1.01850000E+00    +1.00264000E+00    
2654     2017-10-13 14:25:39    +1.01800000E+00    +1.05598000E+00    
2655     2017-10-13 14:25:40    +1.01800000E+00    +9.76870000E-01    
2656     2017-10-13 14:25:41    +1.01910000E+00    +1.07899000E+00    
2657     2017-10-13 14:25:43    +1.01850000E+00    +8.61530000E-01    
2658     2017-10-13 14:25:44    +1.01800000E+00    +1.03762000E+00    
2659     2017-10-13 14:25:48    +1.01970000E+00    +1.07684000E+00    
2660     2017-10-13 14:25:49    +1.01850000E+00    +1.06322000E+00    
2661     2017-10-13 14:25:51    +1.01800000E+00    +1.05344000E+00    
2662     2017-10-13 14:25:52    +1.01800000E+00    +9.67710000E-01    
2663     2017-10-13 14:25:53    +1.01850000E+00    +9.34310000E-01    
2664     2017-10-13 14:25:54    +1.01800000E+00    +9.52340000E-01    
2665     2017-10-13 14:25:55    +1.01850000E+00    +1.07119000E+00    
2666     2017-10-13 14:25:57    +1.01850000E+00    +1.04881000E+00    
2667     2017-10-13 14:25:58    +1.01850000E+00    +9.25720000E-01    
2668     2017-10-13 14:25:59    +1.01970000E+00    +1.06955000E+00    
2669     2017-10-13 14:26:00    +1.01850000E+00    +1.07175000E+00    
2670     2017-10-13 14:26:02    +1.01910000E+00    +1.00529000E+00    
2671     2017-10-13 14:26:03    +1.01850000E+00    +1.03892000E+00    
2672     2017-10-13 14:26:04    +1.01800000E+00    +1.04005000E+00    
2673     2017-10-13 14:26:05    +1.01800000E+00    +9.80370000E-01    
2674     2017-10-13 14:26:07    +1.01850000E+00    +1.06887000E+00    
2675     2017-10-13 14:26:08    +1.01910000E+00    +1.03773000E+00    
2676     2017-10-13 14:26:09    +1.01800000E+00    +8.68590000E-01    
2677     2017-10-13 14:26:13    +1.01850000E+00    +1.03038000E+00    
2678     2017-10-13 14:26:14    +1.01970000E+00    +1.02066000E+00    
2679     2017-10-13 14:26:16    +1.01850000E+00    +9.36800000E-01    
2680     2017-10-13 14:26:17    +1.01910000E+00    +9.02840000E-01    
2681     2017-10-13 14:26:18    +1.01850000E+00    +9.13800000E-01    
2682     2017-10-13 14:26:19    +1.01850000E+00    +9.70760000E-01    
2683     2017-10-13 14:26:20    +1.01800000E+00    +9.20240000E-01    
2684     2017-10-13 14:26:22    +1.02020000E+00    +9.10520000E-01    
2685     2017-10-13 14:26:23    +1.01850000E+00    +9.18770000E-01    
2686     2017-10-13 14:26:24    +1.01910000E+00    +1.12052000E+00    
2687     2017-10-13 14:26:25    +1.02020000E+00    +1.07695000E+00    
2688     2017-10-13 14:26:26    +1.01800000E+00    +8.92500000E-01    
2689     2017-10-13 14:26:28    +1.01970000E+00    +1.10232000E+00    
2690     2017-10-13 14:26:29    +1.01850000E+00    +9.73420000E-01    
2691     2017-10-13 14:26:30    +1.01850000E+00    +9.17130000E-01    
2692     2017-10-13 14:26:31    +1.01970000E+00    +9.61270000E-01    
2693     2017-10-13 14:26:33    +1.02020000E+00    +1.10685000E+00    
2694     2017-10-13 14:26:34    +1.01970000E+00    +9.75510000E-01    
2695     2017-10-13 14:26:38    +1.01800000E+00    +1.00727000E+00    
2696     2017-10-13 14:26:39    +1.01850000E+00    +1.00744000E+00    
2697     2017-10-13 14:26:40    +1.01800000E+00    +1.04734000E+00    
2698     2017-10-13 14:26:42    +1.01850000E+00    +1.02417000E+00    
2699     2017-10-13 14:26:43    +1.01800000E+00    +8.59610000E-01    
2700     2017-10-13 14:26:44    +1.01970000E+00    +9.05830000E-01    
2701     2017-10-13 14:26:45    +1.01850000E+00    +9.08320000E-01    
2702     2017-10-13 14:26:47    +1.02020000E+00    +9.83250000E-01    
2703     2017-10-13 14:26:48    +1.01850000E+00    +1.00902000E+00    
2704     2017-10-13 14:26:49    +1.01910000E+00    +1.07164000E+00    
2705     2017-10-13 14:26:50    +1.01850000E+00    +8.65090000E-01    
2706     2017-10-13 14:26:52    +1.01800000E+00    +1.09114000E+00    
2707     2017-10-13 14:26:53    +1.01910000E+00    +1.07797000E+00    
2708     2017-10-13 14:26:54    +1.01970000E+00    +1.00235000E+00    
2709     2017-10-13 14:26:55    +1.01970000E+00    +8.94470000E-01    
2710     2017-10-13 14:26:57    +1.01970000E+00    +8.99160000E-01    
2711     2017-10-13 14:26:58    +1.01740000E+00    +1.10136000E+00    
2712     2017-10-13 14:26:59    +1.01850000E+00    +8.80180000E-01    
2713     2017-10-13 14:27:03    +1.01800000E+00    +1.06452000E+00    
2714     2017-10-13 14:27:05    +1.01850000E+00    +1.04423000E+00    
2715     2017-10-13 14:27:06    +1.01850000E+00    +1.03106000E+00    
2716     2017-10-13 14:27:07    +1.01850000E+00    +1.06644000E+00    
2717     2017-10-13 14:27:08    +1.01800000E+00    +1.02858000E+00    
2718     2017-10-13 14:27:09    +1.01850000E+00    +9.32170000E-01    
2719     2017-10-13 14:27:11    +1.01850000E+00    +1.06305000E+00    
2720     2017-10-13 14:27:12    +1.01850000E+00    +8.64070000E-01    
2721     2017-10-13 14:27:13    +1.01740000E+00    +1.05022000E+00    
2722     2017-10-13 14:27:14    +1.01800000E+00    +1.08221000E+00    
2723     2017-10-13 14:27:16    +1.01970000E+00    +9.84550000E-01    
2724     2017-10-13 14:27:17    +1.01850000E+00    +1.00987000E+00    
2725     2017-10-13 14:27:18    +1.01970000E+00    +8.75030000E-01    
2726     2017-10-13 14:27:19    +1.01850000E+00    +9.54720000E-01    
2727     2017-10-13 14:27:21    +1.02020000E+00    +1.10781000E+00    
2728     2017-10-13 14:27:22    +1.01850000E+00    +8.97860000E-01    
2729     2017-10-13 14:27:23    +1.01800000E+00    +9.22670000E-01    
2730     2017-10-13 14:27:24    +1.01910000E+00    +1.09526000E+00    
2731     2017-10-13 14:27:29    +1.01850000E+00    +1.01626000E+00    
2732     2017-10-13 14:27:30    +1.01800000E+00    +8.77520000E-01    
2733     2017-10-13 14:27:31    +1.01850000E+00    +1.07124000E+00    
2734     2017-10-13 14:27:32    +1.02020000E+00    +1.08509000E+00    
2735     2017-10-13 14:27:34    +1.01800000E+00    +1.06441000E+00    
2736     2017-10-13 14:27:35    +1.01970000E+00    +9.36800000E-01    
2737     2017-10-13 14:27:36    +1.01800000E+00    +1.08260000E+00    
2738     2017-10-13 14:27:37    +1.01800000E+00    +1.03943000E+00    
2739     2017-10-13 14:27:39    +1.01850000E+00    +8.62040000E-01    
2740     2017-10-13 14:27:40    +1.01800000E+00    +9.44540000E-01    
2741     2017-10-13 14:27:41    +1.01850000E+00    +9.50650000E-01    
2742     2017-10-13 14:27:42    +1.01910000E+00    +9.00460000E-01    
2743     2017-10-13 14:27:44    +1.01800000E+00    +1.11634000E+00    
2744     2017-10-13 14:27:45    +1.01850000E+00    +1.00185000E+00    
2745     2017-10-13 14:27:46    +1.01970000E+00    +8.91820000E-01    
2746     2017-10-13 14:27:47    +1.01970000E+00    +9.96820000E-01    
2747     2017-10-13 14:27:49    +1.01800000E+00    +9.36630000E-01    
2748     2017-10-13 14:27:50    +1.01850000E+00    +1.08458000E+00    
2749     2017-10-13 14:27:54    +1.01850000E+00    +1.02151000E+00    
2750     2017-10-13 14:27:56    +1.01800000E+00    +1.06339000E+00    
2751     2017-10-13 14:27:57    +1.01850000E+00    +1.06655000E+00    
2752     2017-10-13 14:27:58    +1.01800000E+00    +1.03575000E+00    
2753     2017-10-13 14:27:59    +1.01970000E+00    +8.46210000E-01    
2754     2017-10-13 14:28:01    +1.01970000E+00    +9.95570000E-01    
2755     2017-10-13 14:28:02    +1.01910000E+00    +9.33580000E-01    
2756     2017-10-13 14:28:03    +1.01800000E+00    +9.94670000E-01    
2757     2017-10-13 14:28:04    +1.01850000E+00    +1.02112000E+00    
2758     2017-10-13 14:28:06    +1.01970000E+00    +1.04999000E+00    
2759     2017-10-13 14:28:07    +1.01970000E+00    +1.05757000E+00    
2760     2017-10-13 14:28:08    +1.01850000E+00    +1.01343000E+00    
2761     2017-10-13 14:28:10    +1.01800000E+00    +9.69410000E-01    
2762     2017-10-13 14:28:11    +1.01850000E+00    +1.09775000E+00    
2763     2017-10-13 14:28:12    +1.01970000E+00    +8.80570000E-01    
2764     2017-10-13 14:28:13    +1.01850000E+00    +9.72350000E-01    
2765     2017-10-13 14:28:15    +1.01850000E+00    +1.10306000E+00    
2766     2017-10-13 14:28:16    +1.01800000E+00    +8.67060000E-01    
2767     2017-10-13 14:28:20    +1.01850000E+00    +8.72550000E-01    
2768     2017-10-13 14:28:21    +1.01970000E+00    +1.01388000E+00    
2769     2017-10-13 14:28:23    +1.01850000E+00    +1.03926000E+00    
2770     2017-10-13 14:28:24    +1.01850000E+00    +9.12110000E-01    
2771     2017-10-13 14:28:25    +1.01970000E+00    +9.05890000E-01    
2772     2017-10-13 14:28:27    +1.01910000E+00    +9.56020000E-01    
2773     2017-10-13 14:28:28    +1.01740000E+00    +1.01790000E+00    
2774     2017-10-13 14:28:29    +1.01910000E+00    +9.03740000E-01    
2775     2017-10-13 14:28:30    +1.01910000E+00    +9.26630000E-01    
2776     2017-10-13 14:28:32    +1.01800000E+00    +1.02892000E+00    
2777     2017-10-13 14:28:33    +1.01800000E+00    +9.41550000E-01    
2778     2017-10-13 14:28:34    +1.01800000E+00    +9.83540000E-01    
2779     2017-10-13 14:28:35    +1.01970000E+00    +1.07825000E+00    
2780     2017-10-13 14:28:37    +1.01970000E+00    +9.73590000E-01    
2781     2017-10-13 14:28:38    +1.02020000E+00    +8.79220000E-01    
2782     2017-10-13 14:28:39    +1.01850000E+00    +1.11589000E+00    
2783     2017-10-13 14:28:40    +1.01850000E+00    +9.55110000E-01    
2784     2017-10-13 14:28:42    +1.01800000E+00    +8.87690000E-01    
2785     2017-10-13 14:28:46    +1.01970000E+00    +1.03332000E+00    
2786     2017-10-13 14:28:48    +1.01910000E+00    +1.06859000E+00    
2787     2017-10-13 14:28:49    +1.01850000E+00    +8.51070000E-01    
2788     2017-10-13 14:28:50    +1.01910000E+00    +8.98090000E-01    
2789     2017-10-13 14:28:51    +1.01910000E+00    +1.12911000E+00    
2790     2017-10-13 14:28:53    +1.01850000E+00    +1.07780000E+00    
2791     2017-10-13 14:28:54    +1.01970000E+00    +9.31710000E-01    
2792     2017-10-13 14:28:55    +1.02020000E+00    +9.13860000E-01    
2793     2017-10-13 14:28:56    +1.01850000E+00    +1.11453000E+00    
2794     2017-10-13 14:28:58    +1.01970000E+00    +9.50700000E-01    
2795     2017-10-13 14:28:59    +1.01800000E+00    +9.97380000E-01    
2796     2017-10-13 14:29:00    +1.01850000E+00    +9.01480000E-01    
2797     2017-10-13 14:29:02    +1.01800000E+00    +9.06170000E-01    
2798     2017-10-13 14:29:03    +1.01910000E+00    +9.36910000E-01    
2799     2017-10-13 14:29:04    +1.01970000E+00    +9.84210000E-01    
2800     2017-10-13 14:29:06    +1.01910000E+00    +9.26350000E-01    
2801     2017-10-13 14:29:07    +1.01970000E+00    +1.02349000E+00    
2802     2017-10-13 14:29:08    +1.01800000E+00    +1.04604000E+00    
2803     2017-10-13 14:29:13    +1.01850000E+00    +1.06135000E+00    
2804     2017-10-13 14:29:14    +1.01850000E+00    +1.03954000E+00    
2805     2017-10-13 14:29:15    +1.01800000E+00    +1.05011000E+00    
2806     2017-10-13 14:29:17    +1.01800000E+00    +8.67570000E-01    
2807     2017-10-13 14:29:18    +1.01910000E+00    +9.02220000E-01    
2808     2017-10-13 14:29:19    +1.01800000E+00    +9.93090000E-01    
2809     2017-10-13 14:29:20    +1.01850000E+00    +9.06280000E-01    
2810     2017-10-13 14:29:22    +1.01800000E+00    +9.18150000E-01    
2811     2017-10-13 14:29:23    +1.01800000E+00    +9.84380000E-01    
2812     2017-10-13 14:29:24    +1.01910000E+00    +1.11171000E+00    
2813     2017-10-13 14:29:25    +1.01970000E+00    +1.08079000E+00    
2814     2017-10-13 14:29:27    +1.01970000E+00    +9.52340000E-01    
2815     2017-10-13 14:29:28    +1.01850000E+00    +1.08724000E+00    
2816     2017-10-13 14:29:29    +1.01970000E+00    +9.31940000E-01    
2817     2017-10-13 14:29:31    +1.01910000E+00    +1.05389000E+00    
2818     2017-10-13 14:29:32    +1.01850000E+00    +1.02117000E+00    
2819     2017-10-13 14:29:33    +1.01910000E+00    +1.06859000E+00    
2820     2017-10-13 14:29:35    +1.01910000E+00    +1.05904000E+00    
2821     2017-10-13 14:29:39    +1.01850000E+00    +8.44350000E-01    
2822     2017-10-13 14:29:40    +1.01850000E+00    +8.94300000E-01    
2823     2017-10-13 14:29:42    +1.01910000E+00    +9.34880000E-01    
2824     2017-10-13 14:29:43    +1.01850000E+00    +1.09617000E+00    
2825     2017-10-13 14:29:44    +1.01850000E+00    +1.02332000E+00    
2826     2017-10-13 14:29:46    +1.01970000E+00    +8.86340000E-01    
2827     2017-10-13 14:29:47    +1.01910000E+00    +9.07360000E-01    
2828     2017-10-13 14:29:48    +1.01850000E+00    +9.08880000E-01    
2829     2017-10-13 14:29:49    +1.01800000E+00    +9.62570000E-01    
2830     2017-10-13 14:29:51    +1.01800000E+00    +1.09323000E+00    
2831     2017-10-13 14:29:52    +1.01970000E+00    +9.74610000E-01    
2832     2017-10-13 14:29:53    +1.01850000E+00    +8.94760000E-01    
2833     2017-10-13 14:29:55    +1.01850000E+00    +1.03428000E+00    
2834     2017-10-13 14:29:56    +1.01850000E+00    +1.08904000E+00    
2835     2017-10-13 14:29:57    +1.01850000E+00    +8.67740000E-01    
2836     2017-10-13 14:29:58    +1.01850000E+00    +1.05875000E+00    
2837     2017-10-13 14:30:00    +1.01850000E+00    +9.08710000E-01    
2838     2017-10-13 14:30:01    +1.01850000E+00    +1.07938000E+00    
2839     2017-10-13 14:30:05    +1.01910000E+00    +1.02541000E+00    
2840     2017-10-13 14:30:07    +1.01970000E+00    +9.56920000E-01    
2841     2017-10-13 14:30:08    +1.01970000E+00    +1.09181000E+00    
2842     2017-10-13 14:30:09    +1.01970000E+00    +9.22110000E-01    
2843     2017-10-13 14:30:11    +1.01970000E+00    +1.05412000E+00    
2844     2017-10-13 14:30:12    +1.01850000E+00    +9.36350000E-01    
2845     2017-10-13 14:30:13    +1.01850000E+00    +8.90570000E-01    
2846     2017-10-13 14:30:14    +1.01800000E+00    +1.11979000E+00    
2847     2017-10-13 14:30:16    +1.01910000E+00    +1.00360000E+00    
2848     2017-10-13 14:30:17    +1.01910000E+00    +1.06881000E+00    
2849     2017-10-13 14:30:18    +1.01740000E+00    +9.33350000E-01    
2850     2017-10-13 14:30:20    +1.01850000E+00    +1.09277000E+00    
2851     2017-10-13 14:30:21    +1.01970000E+00    +1.06757000E+00    
2852     2017-10-13 14:30:22    +1.01850000E+00    +9.43070000E-01    
2853     2017-10-13 14:30:24    +1.01850000E+00    +9.64490000E-01    
2854     2017-10-13 14:30:25    +1.01850000E+00    +1.08441000E+00    
2855     2017-10-13 14:30:26    +1.01970000E+00    +8.71420000E-01    
2856     2017-10-13 14:30:27    +1.01850000E+00    +1.09876000E+00    
2857     2017-10-13 14:30:32    +1.01970000E+00    +1.06480000E+00    
2858     2017-10-13 14:30:33    +1.01970000E+00    +8.55420000E-01    
2859     2017-10-13 14:30:35    +1.01800000E+00    +9.05720000E-01    
2860     2017-10-13 14:30:36    +1.01970000E+00    +1.11640000E+00    
2861     2017-10-13 14:30:37    +1.01910000E+00    +8.83450000E-01    
2862     2017-10-13 14:30:38    +1.01910000E+00    +8.95550000E-01    
2863     2017-10-13 14:30:40    +1.01850000E+00    +9.58280000E-01    
2864     2017-10-13 14:30:41    +1.01850000E+00    +1.11498000E+00    
2865     2017-10-13 14:30:42    +1.01970000E+00    +9.11260000E-01    
2866     2017-10-13 14:30:44    +1.01910000E+00    +1.07390000E+00    
2867     2017-10-13 14:30:45    +1.01800000E+00    +8.63620000E-01    
2868     2017-10-13 14:30:46    +1.01850000E+00    +9.65900000E-01    
2869     2017-10-13 14:30:48    +1.01970000E+00    +8.97920000E-01    
2870     2017-10-13 14:30:49    +1.01970000E+00    +1.10464000E+00    
2871     2017-10-13 14:30:50    +1.01740000E+00    +9.72460000E-01    
2872     2017-10-13 14:30:51    +1.01910000E+00    +1.07842000E+00    
2873     2017-10-13 14:30:53    +1.01850000E+00    +1.07978000E+00    
2874     2017-10-13 14:30:54    +1.01850000E+00    +1.04169000E+00    
2875     2017-10-13 14:30:59    +1.01910000E+00    +1.02027000E+00    
2876     2017-10-13 14:31:00    +1.01850000E+00    +9.36410000E-01    
2877     2017-10-13 14:31:01    +1.01910000E+00    +1.02858000E+00    
2878     2017-10-13 14:31:03    +1.01850000E+00    +8.87410000E-01    
2879     2017-10-13 14:31:04    +1.01910000E+00    +1.09379000E+00    
2880     2017-10-13 14:31:05    +1.01910000E+00    +8.83170000E-01    
2881     2017-10-13 14:31:06    +1.01800000E+00    +9.01990000E-01    
2882     2017-10-13 14:31:08    +1.01850000E+00    +1.05712000E+00    
2883     2017-10-13 14:31:09    +1.01970000E+00    +1.10074000E+00    
2884     2017-10-13 14:31:10    +1.01850000E+00    +9.48100000E-01    
2885     2017-10-13 14:31:12    +1.01850000E+00    +8.92720000E-01    
2886     2017-10-13 14:31:13    +1.01970000E+00    +1.11233000E+00    
2887     2017-10-13 14:31:14    +1.01850000E+00    +1.03298000E+00    
2888     2017-10-13 14:31:16    +1.01850000E+00    +8.55200000E-01    
2889     2017-10-13 14:31:17    +1.01800000E+00    +8.97690000E-01    
2890     2017-10-13 14:31:18    +1.01970000E+00    +1.12114000E+00    
2891     2017-10-13 14:31:20    +1.01850000E+00    +9.53590000E-01    
2892     2017-10-13 14:31:21    +1.01970000E+00    +1.07316000E+00    
2893     2017-10-13 14:31:25    +1.01850000E+00    +8.65820000E-01    
2894     2017-10-13 14:31:27    +1.01850000E+00    +9.92580000E-01    
2895     2017-10-13 14:31:28    +1.01970000E+00    +1.07390000E+00    
2896     2017-10-13 14:31:29    +1.01850000E+00    +1.05627000E+00    
2897     2017-10-13 14:31:31    +1.01850000E+00    +1.07158000E+00    
2898     2017-10-13 14:31:32    +1.01970000E+00    +1.05452000E+00    
2899     2017-10-13 14:31:33    +1.01800000E+00    +9.86530000E-01    
2900     2017-10-13 14:31:35    +1.01850000E+00    +8.63000000E-01    
2901     2017-10-13 14:31:36    +1.01800000E+00    +9.83370000E-01    
2902     2017-10-13 14:31:37    +1.01740000E+00    +9.97160000E-01    
2903     2017-10-13 14:31:39    +1.01800000E+00    +9.42170000E-01    
2904     2017-10-13 14:31:40    +1.01800000E+00    +1.05028000E+00    
2905     2017-10-13 14:31:41    +1.01910000E+00    +1.07752000E+00    
2906     2017-10-13 14:31:43    +1.01800000E+00    +9.28320000E-01    
2907     2017-10-13 14:31:44    +1.01910000E+00    +9.80710000E-01    
2908     2017-10-13 14:31:45    +1.01800000E+00    +1.06921000E+00    
2909     2017-10-13 14:31:47    +1.01850000E+00    +9.38160000E-01    
2910     2017-10-13 14:31:48    +1.01800000E+00    +8.94700000E-01    
2911     2017-10-13 14:31:52    +1.01850000E+00    +1.02739000E+00    
2912     2017-10-13 14:31:54    +1.01970000E+00    +9.77830000E-01    
2913     2017-10-13 14:31:55    +1.01850000E+00    +9.33410000E-01    
2914     2017-10-13 14:31:56    +1.01800000E+00    +1.07695000E+00    
2915     2017-10-13 14:31:58    +1.01970000E+00    +9.05380000E-01    
2916     2017-10-13 14:31:59    +1.01970000E+00    +1.09532000E+00    
2917     2017-10-13 14:32:00    +1.01910000E+00    +9.67320000E-01    
2918     2017-10-13 14:32:02    +1.01850000E+00    +1.07774000E+00    
2919     2017-10-13 14:32:03    +1.01850000E+00    +9.96700000E-01    
2920     2017-10-13 14:32:04    +1.01850000E+00    +1.06915000E+00    
2921     2017-10-13 14:32:06    +1.01850000E+00    +1.06531000E+00    
2922     2017-10-13 14:32:07    +1.01850000E+00    +1.04655000E+00    
2923     2017-10-13 14:32:08    +1.01850000E+00    +8.59770000E-01    
2924     2017-10-13 14:32:10    +1.01800000E+00    +1.10668000E+00    
2925     2017-10-13 14:32:11    +1.01850000E+00    +8.70850000E-01    
2926     2017-10-13 14:32:12    +1.01970000E+00    +8.94700000E-01    
2927     2017-10-13 14:32:14    +1.01910000E+00    +1.11312000E+00    
2928     2017-10-13 14:32:15    +1.01970000E+00    +1.07701000E+00    
2929     2017-10-13 14:32:19    +1.01850000E+00    +9.13910000E-01    
2930     2017-10-13 14:32:21    +1.01850000E+00    +9.46130000E-01    
2931     2017-10-13 14:32:22    +1.01850000E+00    +9.84950000E-01    
2932     2017-10-13 14:32:24    +1.01800000E+00    +1.08791000E+00    
2933     2017-10-13 14:32:25    +1.01850000E+00    +1.02581000E+00    
2934     2017-10-13 14:32:26    +1.01800000E+00    +1.03869000E+00    
2935     2017-10-13 14:32:27    +1.01970000E+00    +9.92240000E-01    
2936     2017-10-13 14:32:29    +1.01970000E+00    +1.06390000E+00    
2937     2017-10-13 14:32:30    +1.01800000E+00    +1.05457000E+00    
2938     2017-10-13 14:32:32    +1.01850000E+00    +1.01688000E+00    
2939     2017-10-13 14:32:33    +1.01970000E+00    +9.31210000E-01    
2940     2017-10-13 14:32:34    +1.01970000E+00    +9.19110000E-01    
2941     2017-10-13 14:32:36    +1.01850000E+00    +1.04915000E+00    
